video,target,strict,frame_index,split,saved_image,saved_label,saved_preview,num_boxes,labels,top_label,top_conf
DJI_20260410102340_0016_D.MP4,drowning,False,437,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_000437.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_000437.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_000437.jpg,4,"drowning,tread water,drowning,tread water",drowning,0.7547
DJI_20260410102340_0016_D.MP4,drowning,False,497,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_000497.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_000497.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_000497.jpg,4,"drowning,tread water,drowning,tread water",drowning,0.6767
DJI_20260410102340_0016_D.MP4,drowning,False,557,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_000557.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_000557.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_000557.jpg,4,"drowning,tread water,drowning,tread water",drowning,0.5816
DJI_20260410102340_0016_D.MP4,drowning,False,617,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_000617.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_000617.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_000617.jpg,4,"tread water,tread water,drowning,drowning",tread water,0.6745
DJI_20260410102340_0016_D.MP4,drowning,False,677,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_000677.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_000677.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_000677.jpg,3,"tread water,tread water,drowning",tread water,0.6222
DJI_20260410102340_0016_D.MP4,drowning,False,737,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_000737.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_000737.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_000737.jpg,4,"drowning,tread water,tread water,drowning",drowning,0.6264
DJI_20260410102340_0016_D.MP4,drowning,False,799,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_000799.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_000799.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_000799.jpg,4,"tread water,tread water,swimming,drowning",tread water,0.6278
DJI_20260410102340_0016_D.MP4,drowning,False,859,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_000859.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_000859.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_000859.jpg,4,"drowning,drowning,drowning,drowning",drowning,0.6672
DJI_20260410102340_0016_D.MP4,drowning,False,919,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_000919.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_000919.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_000919.jpg,3,"drowning,drowning,drowning",drowning,0.5879
DJI_20260410102340_0016_D.MP4,drowning,False,979,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_000979.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_000979.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_000979.jpg,3,"drowning,tread water,drowning",drowning,0.6227
DJI_20260410102340_0016_D.MP4,drowning,False,1039,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001039.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001039.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001039.jpg,1,drowning,drowning,0.5134
DJI_20260410102340_0016_D.MP4,drowning,False,1099,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001099.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001099.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001099.jpg,5,"drowning,tread water,tread water,drowning,drowning",drowning,0.5400
DJI_20260410102340_0016_D.MP4,drowning,False,1159,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001159.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001159.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001159.jpg,5,"drowning,drowning,drowning,drowning,tread water",drowning,0.5972
DJI_20260410102340_0016_D.MP4,drowning,False,1219,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001219.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001219.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001219.jpg,5,"tread water,tread water,drowning,tread water,drowning",tread water,0.5886
DJI_20260410102340_0016_D.MP4,drowning,False,1279,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001279.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001279.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001279.jpg,4,"drowning,tread water,drowning,tread water",drowning,0.6306
DJI_20260410102340_0016_D.MP4,drowning,False,1339,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001339.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001339.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001339.jpg,4,"tread water,drowning,drowning,tread water",tread water,0.5767
DJI_20260410102340_0016_D.MP4,drowning,False,1399,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001399.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001399.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001399.jpg,3,"drowning,tread water,drowning",drowning,0.6051
DJI_20260410102340_0016_D.MP4,drowning,False,1459,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_001459.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_001459.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_001459.jpg,4,"tread water,drowning,tread water,tread water",tread water,0.6743
DJI_20260410102340_0016_D.MP4,drowning,False,1520,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001520.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001520.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001520.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6804
DJI_20260410102340_0016_D.MP4,drowning,False,1580,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001580.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001580.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001580.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7517
DJI_20260410102340_0016_D.MP4,drowning,False,1640,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001640.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001640.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001640.jpg,3,"tread water,drowning,drowning",tread water,0.5731
DJI_20260410102340_0016_D.MP4,drowning,False,1700,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001700.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001700.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001700.jpg,4,"tread water,tread water,drowning,drowning",tread water,0.5511
DJI_20260410102340_0016_D.MP4,drowning,False,1760,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001760.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001760.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001760.jpg,3,"tread water,tread water,drowning",tread water,0.7675
DJI_20260410102340_0016_D.MP4,drowning,False,1820,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_001820.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_001820.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_001820.jpg,3,"tread water,drowning,drowning",tread water,0.7762
DJI_20260410102340_0016_D.MP4,drowning,False,1880,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001880.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001880.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001880.jpg,5,"tread water,tread water,drowning,drowning,tread water",tread water,0.6269
DJI_20260410102340_0016_D.MP4,drowning,False,1940,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_001940.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_001940.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_001940.jpg,5,"tread water,drowning,drowning,tread water,drowning",tread water,0.5729
DJI_20260410102340_0016_D.MP4,drowning,False,2000,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002000.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002000.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002000.jpg,5,"drowning,drowning,tread water,drowning,tread water",drowning,0.4940
DJI_20260410102340_0016_D.MP4,drowning,False,2060,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_002060.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_002060.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_002060.jpg,3,"tread water,drowning,drowning",tread water,0.7262
DJI_20260410102340_0016_D.MP4,drowning,False,2120,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002120.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002120.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002120.jpg,3,"drowning,tread water,tread water",drowning,0.4521
DJI_20260410102340_0016_D.MP4,drowning,False,2180,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_002180.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_002180.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_002180.jpg,4,"tread water,drowning,tread water,tread water",tread water,0.6104
DJI_20260410102340_0016_D.MP4,drowning,False,2240,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_002240.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_002240.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_002240.jpg,5,"drowning,tread water,drowning,tread water,tread water",drowning,0.6191
DJI_20260410102340_0016_D.MP4,drowning,False,2300,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002300.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002300.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002300.jpg,3,"tread water,drowning,tread water",tread water,0.6260
DJI_20260410102340_0016_D.MP4,drowning,False,2360,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002360.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002360.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002360.jpg,4,"tread water,drowning,tread water,drowning",tread water,0.6445
DJI_20260410102340_0016_D.MP4,drowning,False,2420,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002420.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002420.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002420.jpg,3,"tread water,tread water,drowning",tread water,0.6429
DJI_20260410102340_0016_D.MP4,drowning,False,2480,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_002480.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_002480.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_002480.jpg,3,"tread water,tread water,drowning",tread water,0.6918
DJI_20260410102340_0016_D.MP4,drowning,False,2540,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002540.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002540.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002540.jpg,5,"tread water,tread water,drowning,tread water,drowning",tread water,0.7192
DJI_20260410102340_0016_D.MP4,drowning,False,2600,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002600.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002600.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002600.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6842
DJI_20260410102340_0016_D.MP4,drowning,False,2669,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002669.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002669.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002669.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6456
DJI_20260410102340_0016_D.MP4,drowning,False,2729,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002729.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002729.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002729.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7573
DJI_20260410102340_0016_D.MP4,drowning,False,2794,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002794.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002794.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002794.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6167
DJI_20260410102340_0016_D.MP4,drowning,False,2855,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002855.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002855.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002855.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6860
DJI_20260410102340_0016_D.MP4,drowning,False,2915,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002915.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002915.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002915.jpg,3,"tread water,drowning,tread water",tread water,0.6128
DJI_20260410102340_0016_D.MP4,drowning,False,2975,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_002975.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_002975.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_002975.jpg,3,"tread water,tread water,drowning",tread water,0.5690
DJI_20260410102340_0016_D.MP4,drowning,False,3035,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003035.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003035.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003035.jpg,3,"drowning,tread water,drowning",drowning,0.5509
DJI_20260410102340_0016_D.MP4,drowning,False,3095,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003095.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003095.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003095.jpg,4,"drowning,drowning,drowning,tread water",drowning,0.6287
DJI_20260410102340_0016_D.MP4,drowning,False,3155,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003155.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003155.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003155.jpg,5,"tread water,drowning,tread water,drowning,tread water",tread water,0.6357
DJI_20260410102340_0016_D.MP4,drowning,False,3215,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003215.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003215.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003215.jpg,5,"drowning,drowning,tread water,drowning,tread water",drowning,0.4985
DJI_20260410102340_0016_D.MP4,drowning,False,3275,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003275.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003275.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003275.jpg,5,"tread water,drowning,tread water,drowning,tread water",tread water,0.5596
DJI_20260410102340_0016_D.MP4,drowning,False,3335,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003335.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003335.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003335.jpg,4,"tread water,drowning,drowning,drowning",tread water,0.5668
DJI_20260410102340_0016_D.MP4,drowning,False,3395,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003395.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003395.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003395.jpg,4,"tread water,drowning,drowning,drowning",tread water,0.6373
DJI_20260410102340_0016_D.MP4,drowning,False,3455,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003455.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003455.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003455.jpg,5,"tread water,drowning,tread water,drowning,drowning",tread water,0.6984
DJI_20260410102340_0016_D.MP4,drowning,False,3515,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_003515.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_003515.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_003515.jpg,4,"tread water,drowning,tread water,drowning",tread water,0.7647
DJI_20260410102340_0016_D.MP4,drowning,False,3575,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003575.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003575.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003575.jpg,3,"tread water,drowning,tread water",tread water,0.7402
DJI_20260410102340_0016_D.MP4,drowning,False,3635,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003635.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003635.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003635.jpg,4,"tread water,tread water,drowning,tread water",tread water,0.7723
